"Date","Open","High","Low","Close"
"04 May 2021","9728.45","9758.70","9541.20","9577.70"
"03 May 2021","9539.55","9715.90","9485.50","9662.95"
"30 Apr 2021","9701.30","9780.35","9619.00","9640.85"
"29 Apr 2021","9959.20","9985.00","9754.00","9773.70"
"28 Apr 2021","9781.50","9968.40","9758.15","9871.50"
"27 Apr 2021","9662.30","9733.80","9653.90","9708.20"
"26 Apr 2021","9630.20","9713.10","9612.70","9641.45"
"23 Apr 2021","9569.25","9695.90","9534.90","9596.95"
"22 Apr 2021","9529.30","9665.95","9503.80","9644.55"
"20 Apr 2021","9683.95","9738.10","9539.70","9630.70"
"19 Apr 2021","9476.65","9562.95","9395.25","9532.15"
"16 Apr 2021","9691.30","9926.45","9679.50","9808.95"
"15 Apr 2021","9787.85","9817.00","9558.70","9691.45"
"13 Apr 2021","9438.20","9845.50","9406.40","9818.30"
"12 Apr 2021","9738.35","9738.35","9345.20","9415.65"
"09 Apr 2021","9961.55","10032.85","9885.60","9922.95"
"08 Apr 2021","9992.30","10083.30","9933.10","9959.35"
"07 Apr 2021","9790.00","9950.55","9761.15","9937.00"
"06 Apr 2021","9836.85","9881.20","9755.10","9781.35"
"05 Apr 2021","9988.10","9991.30","9688.40","9768.05"
"01 Apr 2021","9967.85","10044.60","9889.70","10022.60"
"31 Mar 2021","9866.00","9946.95","9812.25","9862.45"
"30 Mar 2021","9835.85","9885.95","9749.35","9865.00"
"26 Mar 2021","9766.40","9853.85","9749.40","9771.50"
"25 Mar 2021","9916.60","9924.35","9605.05","9651.35"
"24 Mar 2021","10116.70","10164.35","9897.85","9925.25"
"23 Mar 2021","10183.65","10265.00","10167.20","10187.65"
"22 Mar 2021","10176.30","10226.80","10069.45","10140.45"
"19 Mar 2021","10067.15","10207.15","9841.65","10186.50"
"18 Mar 2021","10251.95","10345.20","10039.55","10143.95"
"17 Mar 2021","10369.75","10378.80","10133.90","10159.10"
"16 Mar 2021","10378.30","10401.25","10301.70","10350.80"
"15 Mar 2021","10446.75","10450.20","10178.25","10335.10"
"12 Mar 2021","10603.15","10624.35","10313.35","10383.90"
"10 Mar 2021","10525.75","10613.60","10511.15","10559.30"
"09 Mar 2021","10572.65","10621.45","10381.60","10464.25"
"08 Mar 2021","10597.8","10632.1","10488.4","10507.35"
"05 Mar 2021","10558.15","10663.75","10488.85","10524.40"
"04 Mar 2021","10559.40","10710.10","10514.30","10625.75"
"03 Mar 2021","10819.05","10820.40","10640.15","10673.10"
"02 Mar 2021","10491.80","10766.70","10419.75","10744.05"
"01 Mar 2021","10304.25","10472.70","10292.75","10411.80"
"26 Feb 2021","10368.75","10450.95","10110.50","10169.90"
"25 Feb 2021","10488.60","10537.55","10411.15","10497.95"
"24 Feb 2021","10410.20","10513.35","10325.55","10405.50"
"23 Feb 2021","10343.55","10423.25","10205.85","10379.55"
"22 Feb 2021","10559.80","10559.95","10241.25","10300.00"
"19 Feb 2021","10785.05","10786.45","10450.55","10540.35"
"18 Feb 2021","11027.80","11027.80","10787.70","10827.00"
"17 Feb 2021","10914.20","11008.40","10880.50","10975.45"
"16 Feb 2021","11005.50","11034.05","10881.40","10944.90"
"15 Feb 2021","10978.70","11002.80","10909.95","10956.05"
"12 Feb 2021","10951.60","10989.95","10835.55","10912.25"
"11 Feb 2021","10947.50","11057.10","10878.35","10965.25"
"10 Feb 2021","10922.90","11049.70","10822.50","11010.85"
"09 Feb 2021","11087.40","11093.15","10855.25","10907.60"
"08 Feb 2021","-","-","-","11061.15"
"05 Feb 2021","10958.90","10987.05","10649.00","10723.95"
"04 Feb 2021","10763.60","10988.35","10732.20","10867.10"
"03 Feb 2021","10754.00","10860.05","10626.45","10749.15"
"02 Feb 2021","10427.05","10689.95","10383.55","10638.60"
"01 Feb 2021","-","-","-","10227.95"
"29 Jan 2021","10221.85","10308.90","9776.90","9813.15"
"28 Jan 2021","10065.95","10312.15","10056.95","10105.60"
"27 Jan 2021","10410.25","10457.90","10161.30","10210.25"
"25 Jan 2021","10649.80","10692.15","10337.40","10433.50"
"22 Jan 2021","10414.40","10780.80","10398.20","10515.85"
"21 Jan 2021","10432.55","10596.90","10282.25","10367.75"
"20 Jan 2021","10140.80","10387.80","10118.45","10369.25"
"19 Jan 2021","10033.35","10166.20","10008.75","10136.80"
"18 Jan 2021","10162.90","10173.80","9863.90","9961.10"
"15 Jan 2021","10241.70","10287.45","10092.05","10178.30"
"14 Jan 2021","10237.30","10285.25","10148.95","10238.30"
"13 Jan 2021","10166.15","10269.90","10120.25","10208.55"
"12 Jan 2021","9991.45","10259.10","9975.05","10119.85"
"11 Jan 2021","9789.80","10028.75","9693.70","9995.60"
"08 Jan 2021","9491.45","9767.10","9478.30","9741.25"
"07 Jan 2021","9453.65","9530.60","9406.05","9429.65"
"06 Jan 2021","9424.50","9484.05","9279.05","9379.55"
"05 Jan 2021","9356.90","9431.00","9293.45","9416.05"
"04 Jan 2021","9346.15","9434.35","9267.50","9417.95"
"01 Jan 2021","9214.90","9300.40","9214.20","9272.50"
"31 Dec 2020","9174.45","9216.65","9155.60","9193.50"
"30 Dec 2020","9077.15","9189.95","9001.40","9164.80"
"29 Dec 2020","9109.95","9128.85","8997.30","9043.90"
"28 Dec 2020","9035.85","9102.70","9029.35","9066.85"
"24 Dec 2020","8966.45","9052.70","8937.45","8978.05"
"23 Dec 2020","8825.70","8955.75","8786.45","8935.95"
"22 Dec 2020","8754.40","8854.40","8540.95","8818.60"
"21 Dec 2020","9128.35","9132.65","8560.20","8745.00"
"18 Dec 2020","9180.25","9200.85","9091.80","9168.65"
"17 Dec 2020","9265.70","9288.00","9146.40","9185.20"
"16 Dec 2020","9239.45","9290.95","9207.40","9239.10"
"15 Dec 2020","9078.25","9168.70","9052.05","9149.75"
"14 Dec 2020","9248.65","9251.30","9074.90","9093.10"
"11 Dec 2020","9234.85","9274.55","9133.65","9188.95"
"10 Dec 2020","9286.55","9332.70","9173.25","9200.85"
"09 Dec 2020","9331.70","9345.05","9283.15","9293.30"
"08 Dec 2020","9330.45","9456.65","9235.75","9297.85"
"07 Dec 2020","9313.05","9339.90","9260.60","9311.10"
"04 Dec 2020","9290.65","9408.75","9207.50","9302.20"
"03 Dec 2020","9150.70","9256.90","9123.25","9245.30"
"02 Dec 2020","9010.50","9103.90","8985.95","9093.70"
"01 Dec 2020","8999.75","8999.75","8855.05","8987.15"
"27 Nov 2020","8829.05","8972.55","8808.35","8891.60"
"26 Nov 2020","8757.60","8823.70","8682.00","8767.75"
"25 Nov 2020","8951.55","8961.10","8708.75","8738.45"
"24 Nov 2020","8776.65","8942.15","8767.65","8887.95"
"23 Nov 2020","8744.35","8767.80","8651.10","8738.60"
"20 Nov 2020","8661.80","8712.15","8572.10","8684.75"
"19 Nov 2020","8646.85","8807.60","8594.75","8628.30"
"18 Nov 2020","8426.60","8716.25","8421.30","8686.60"
"17 Nov 2020","8389.30","8437.45","8339.35","8425.55"
"14 Nov 2020","8375.15","8376.60","8314.15","8344.75"
"13 Nov 2020","8282.75","8347.60","8251.80","8308.90"
"12 Nov 2020","8256.35","8352.10","8234.75","8284.05"
"11 Nov 2020","8171.95","8300.65","8143.00","8255.20"
"10 Nov 2020","8153.60","8153.95","8045.90","8127.25"
"09 Nov 2020","8075.20","8085.75","7992.05","8067.65"
"06 Nov 2020","8009.50","8096.70","7973.60","8006.10"
"05 Nov 2020","7974.40","8005.90","7918.60","7995.50"
"04 Nov 2020","7852.45","7946.45","7827.25","7901.75"
"03 Nov 2020","7789.55","7885.85","7756.15","7848.85"
"02 Nov 2020","7821.80","7840.10","7686.85","7732.25"
"30 Oct 2020","7848.75","7895.45","7707.90","7758.40"
"29 Oct 2020","7843.75","7894.75","7790.85","7846.75"
"28 Oct 2020","7979.15","8069.25","7884.40","7922.75"
"27 Oct 2020","7868.10","7963.85","7765.75","7930.65"
"26 Oct 2020","8111.90","8135.35","7801.30","7833.65"
"23 Oct 2020","7917.45","8119.10","7883.75","8094.60"
"22 Oct 2020","7857.00","7888.60","7810.90","7864.15"
"21 Oct 2020","7955.25","7991.95","7784.35","7878.05"
"20 Oct 2020","7858.30","7946.50","7824.75","7896.70"
"19 Oct 2020","8025.25","8027.00","7844.60","7870.35"
"16 Oct 2020","7955.65","8036.50","7932.55","7959.45"
"15 Oct 2020","8043.05","8120.25","7909","7935.35"
"14 Oct 2020","8043.35","8065.90","7968.40","8031.05"
"13 Oct 2020","8099.30","8135.20","8038.25","8052.85"
"12 Oct 2020","8208.90","8211.85","8068.25","8102.50"
"09 Oct 2020","8191.50","8260.40","8132.10","8163.50"
"08 Oct 2020","8209.80","8236.55","8125.65","8183.70"
"07 Oct 2020","8076.85","8184.15","8039.90","8170.05"
"06 Oct 2020","8026.10","8098.55","7991.35","8058.10"
"05 Oct 2020","8055.75","8061.65","7878.30","7957.95"
"01 Oct 2020","7985.35","8089.05","7953.90","7966.10"
"30 Sep 2020","7935.10","7974.90","7887.85","7908.10"
"29 Sep 2020","7950.90","8024.00","7861.10","7925.20"
"28 Sep 2020","7750.30","7918.20","7734.15","7902.55"
"25 Sep 2020","7505.50","7686.40","7477.50","7669.50"
"24 Sep 2020","7598.10","7614.05","7398.35","7418.85"
"23 Sep 2020","7748.25","7793.00","7609.55","7690.90"
"22 Sep 2020","7837.90","7846.20","7600.30","7695.25"
"21 Sep 2020","8170.10","8176.30","7791.65","7832.20"
"18 Sep 2020","8180.25","8221.30","8125.45","8161.70"
"17 Sep 2020","8106.10","8145.60","8041.85","8128.65"
"16 Sep 2020","8055.00","8220.40","8041.00","8156.20"
"15 Sep 2020","8067.80","8074.10","7997.80","8033.50"
"14 Sep 2020","7998.45","8094.40","7955.10","8035.35"
"11 Sep 2020","7953.25","7995.25","7930.80","7956.80"
"10 Sep 2020","7962.55","7980.10","7873.00","7945.00"
"09 Sep 2020","7836.80","7926.80","7780.30","7903.10"
"08 Sep 2020","7975.20","7995.65","7867.85","7888.00"
"07 Sep 2020","8039.30","8062.35","7906.65","7957.85"
"04 Sep 2020","7916.80","8128.45","7890.45","7996.55"
"03 Sep 2020","8012.75","8097.90","8008.00","8049.55"
"02 Sep 2020","7895.15","8004.25","7799.45","7976.95"
"01 Sep 2020","7872.20","7972.55","7824.15","7885.95"
"31 Aug 2020","8161.75","8177.00","7814.00","7840.35"
"28 Aug 2020","8209.10","8223.60","8101.05","8111.85"
"27 Aug 2020","8141.05","8198.50","8080.70","8183.00"
"26 Aug 2020","8096.60","8143.25","8074.25","8100.50"
"25 Aug 2020","7997.00","8034.40","7933.20","7983.60"
"24 Aug 2020","7972.70","8062.95","7932.50","7948.40"
"21 Aug 2020","7994.90","7995.35","7910.55","7934.70"
"20 Aug 2020","7878.70","7948.50","7844.65","7911.60"
"19 Aug 2020","7987.15","8029.75","7927.60","7941.35"
"18 Aug 2020","7879.5","7979.3","7878.3","7941.85"
"17 Aug 2020","7757.60","7879.55","7667.75","7865.55"
"14 Aug 2020","7888.65","7898.90","7657.95","7677.65"
"13 Aug 2020","7801.10","7896.10","7757.05","7879.75"
"12 Aug 2020","7613.75","7808.10","7586.75","7785.05"
"11 Aug 2020","7675.40","7699.05","7618.30","7630.35"
"10 Aug 2020","7593.70","7688.70","7577.50","7621.30"
"07 Aug 2020","7484.95","7598.30","7468.20","7554.45"
"06 Aug 2020","7521.95","7532.40","7433.10","7498.25"
"05 Aug 2020","7397.00","7511.80","7392.20","7489.10"
"04 Aug 2020","7282.45","7381.65","7273.20","7353.95"
"03 Aug 2020","7323.65","7469.10","7224.80","7240.25"
"31 Jul 2020","7311.45","7328.50","7225.75","7279.75"
"30 Jul 2020","7340.80","7398.90","7270.55","7287.85"
"29 Jul 2020","7425.75","7464.15","7299.70","7330.25"
"28 Jul 2020","7193.15","7438.05","7185.25","7416.90"
"27 Jul 2020","7233.90","7238.60","7121.95","7186.45"
"24 Jul 2020","7228.40","7271.00","7178.85","7218.65"
"23 Jul 2020","7205.80","7313.00","7172.40","7301.05"
"22 Jul 2020","7301.00","7306.75","7154.15","7203.95"
"21 Jul 2020","7209.00","7317.55","7198.25","7295.75"
"20 Jul 2020","7161.70","7183.20","7105.55","7175.85"
"17 Jul 2020","7039.55","7154.75","7016.85","7137.30"
"16 Jul 2020","6940.75","7027.25","6853.75","7015.90"
"15 Jul 2020","6960.40","7003.55","6910.20","6931.05"
"14 Jul 2020","7047.65","7050.10","6883.70","6916.00"
"13 Jul 2020","7094.15","7139.85","7035.90","7084.45"
"10 Jul 2020","7066.00","7158.20","7020.30","7041.10"
"09 Jul 2020","7101.90","7112.05","7022.20","7085.60"
"08 Jul 2020","7225.15","7252.10","7037.90","7059.35"
"07 Jul 2020","7172.35","7217.70","7099.50","7199.55"
"06 Jul 2020","7029.50","7193.55","6993.80","7171.75"
"03 Jul 2020","6921.70","6992.30","6903.10","6971.05"
"02 Jul 2020","6761.00","6923.90","6751.95","6907.10"
"01 Jul 2020","6743.35","6785.30","6702.50","6718.60"
"30 Jun 2020","6718.40","6753.50","6670.90","6719.15"
"29 Jun 2020","6685.85","6728.65","6605.50","6645.85"
"26 Jun 2020","6807.40","6808.80","6705.00","6731.45"
"25 Jun 2020","6681.75","6791.75","6645.15","6737.85"
"24 Jun 2020","6854.25","6935.75","6727.40","6742.80"
"23 Jun 2020","6763.05","6817.65","6744.10","6789.20"
"22 Jun 2020","6656.30","6753.05","6636.50","6729.10"
"19 Jun 2020","6567.80","6664.75","6500.15","6634.50"
"18 Jun 2020","6487.10","6557.05","6454.65","6535.90"
"17 Jun 2020","6418.85","6545.50","6394.45","6503.50"
"16 Jun 2020","6561.20","6582.65","6355.75","6451.05"
"15 Jun 2020","6530.75","6573.20","6417.75","6443.00"
"12 Jun 2020","6075.30","6578.40","6074.15","6559.40"
"11 Jun 2020","6491.95","6549.90","6345.80","6373.60"
"10 Jun 2020","6568.80","6598.50","6470.50","6502.65"
"09 Jun 2020","6648.95","6665.75","6525.25","6577.70"
"08 Jun 2020","6707.95","6743.15","6588.50","6610.55"
"05 Jun 2020","6563.80","6645.15","6527.00","6628.75"
"04 Jun 2020","6501.65","6564.95","6411.25","6511.35"
"03 Jun 2020","6567.95","6622.10","6475.30","6498.65"
"02 Jun 2020","6455.80","6542.65","6395.50","6471.30"
"01 Jun 2020","6299.05","6485.85","6294.05","6419.50"
"29 May 2020","6036.45","6246.95","6016.00","6218.80"
"28 May 2020","5922.15","6131.35","5876.40","6112.30"
"27 May 2020","5872.45","5910.75","5791.25","5896.95"
"26 May 2020","5817.20","5872.75","5775.40","5854.30"
"22 May 2020","5707.25","5789.25","5639.65","5767.00"
"21 May 2020","5616.95","5784.30","5588.35","5749.90"
"20 May 2020","5464.85","5632.45","5436.35","5603.80"
"19 May 2020","5538.65","5575.60","5456.10","5486.15"
"18 May 2020","5747.50","5752.15","5411.95","5430.05"
"15 May 2020","5823.30","5827.15","5680.25","5745.70"
"14 May 2020","5698.55","5865.95","5668.40","5804.05"
"13 May 2020","6014.20","6033.95","5815.50","5844.60"
"12 May 2020","5653.60","5735.65","5502.80","5708.95"
"11 May 2020","5517.60","5789.70","5514.40","5679.70"
"08 May 2020","5622.70","5623.75","5424.80","5447.75"
"07 May 2020","5549.95","5616.40","5505.45","5519.00"
"06 May 2020","5471.60","5593.30","5351.20","5552.40"
"05 May 2020","5582.15","5602.10","5442.75","5451.90"
"04 May 2020","5647.85","5652.80","5436.05","5476.20"
"30 Apr 2020","5667.35","5926.50","5660.55","5901.40"
"29 Apr 2020","5492.00","5568.00","5461.05","5543.75"
"28 Apr 2020","5476.85","5524.05","5399.30","5447.10"
"27 Apr 2020","5458.65","5528.80","5405.70","5433.20"
"24 Apr 2020","5405.90","5462.50","5362.85","5377.25"
"23 Apr 2020","5439.10","5518.70","5390.95","5464.75"
"22 Apr 2020","5267.80","5468.25","5243.60","5426.85"
"21 Apr 2020","5447.90","5447.90","5268.15","5294.05"
"20 Apr 2020","5724.90","5728.45","5565.95","5591.00"
"17 Apr 2020","5586.40","5702.65","5507.75","5668.90"
"16 Apr 2020","5271.25","5420.40","5235.65","5394.15"
"15 Apr 2020","5495.55","5592.80","5314.25","5333.00"
"13 Apr 2020","5554.40","5554.40","5308.85","5432.10"
"09 Apr 2020","5160.85","5607.35","5146.40","5568.45"
"08 Apr 2020","4833.00","5257.00","4830.40","5043.60"
"07 Apr 2020","4665.10","4970.85","4656.50","4951.55"
"03 Apr 2020","4652.75","4659.80","4511.10","4517.75"
"01 Apr 2020","4708.95","4803.55","4612.70","4657.55"
"31 Mar 2020","4787.80","4794.30","4630.20","4731.30"
"30 Mar 2020","4834.15","4848.00","4625.50","4669.15"
"27 Mar 2020","5245.60","5284.75","4866.05","4938.70"
"26 Mar 2020","4981.90","5163.70","4847.15","5061.30"
"25 Mar 2020","4600.05","5001.90","4577.15","4936.15"
"24 Mar 2020","4726.40","4850.85","4452.20","4693.35"
"23 Mar 2020","4908.15","5013.85","4593.05","4626.50"
"20 Mar 2020","5230.20","5423.20","5154.10","5370.15"
"19 Mar 2020","5217.95","5429.50","5042.90","5180.50"
"18 Mar 2020","5873.10","5896.85","5491.00","5516.50"
"17 Mar 2020","5858.30","6020.70","5767.50","5803.85"
"16 Mar 2020","5970.15","6041.35","5826.10","5843.70"
"13 Mar 2020","5641.55","6292.85","5265.80","6182.00"
"12 Mar 2020","6299.90","6299.90","5953.20","6033.40"
"11 Mar 2020","6614.15","6714.75","6539.75","6568.45"
"09 Mar 2020","6703.45","6758.70","6498.80","6632.15"
"06 Mar 2020","6712.20","6918.85","6661.95","6895.00"
"05 Mar 2020","6966.30","7013.65","6892.75","6953.75"
"04 Mar 2020","6990.85","7019.55","6775.80","6938.85"
"03 Mar 2020","6889.45","7022.25","6846.70","6986.65"
"02 Mar 2020","6993.20","7047.60","6813.20","6856.90"
"28 Feb 2020","7008.10","7017.60","6883.35","6903.95"
"27 Feb 2020","7200.15","7202.05","7090.45","7178.85"
"26 Feb 2020","7306.30","7328.20","7178.50","7207.95"
"25 Feb 2020","7452.75","7485.15","7339.90","7366.00"
"24 Feb 2020","7644.05","7644.05","7414.00","7429.10"
"20 Feb 2020","7687.50","7756.35","7667.85","7697.90"
"19 Feb 2020","7754.35","7769.40","7606.25","7687.35"
"18 Feb 2020","7758.00","7758.00","7620.50","7692.30"
"17 Feb 2020","7833.15","7833.60","7742.45","7770.50"
"14 Feb 2020","7933.60","7977.15","7807.30","7822.20"
"13 Feb 2020","7930.25","7933.40","7873.75","7914.90"
"12 Feb 2020","7932.30","7961.10","7905.75","7933.80"
"11 Feb 2020","7923.00","7969.30","7881.35","7892.40"
"10 Feb 2020","8065.40","8067.35","7820.30","7860.55"
"07 Feb 2020","8172.35","8173.60","8042.20","8064.60"
"06 Feb 2020","8158.80","8189.20","8092.55","8142.15"
"05 Feb 2020","8138.30","8212.20","8064.70","8131.70"
"04 Feb 2020","8026.60","8142.10","7997.85","8100.80"
"03 Feb 2020","7826.00","8016.80","7816.35","7988.35"
"01 Feb 2020","8069.75","8200.25","7833.10","7880.30"
"31 Jan 2020","8211.60","8238.75","8072.95","8086.55"
"30 Jan 2020","8239.65","8267.55","8148.20","8181.45"
"29 Jan 2020","8200.70","8264.60","8179.25","8220.40"
"28 Jan 2020","8290.10","8340.45","8125.90","8156.05"
"27 Jan 2020","8243.35","8347.90","8189.00","8258.15"
"24 Jan 2020","8246.45","8324.40","8234.95","8274.85"
"23 Jan 2020","8176.75","8251.85","8145.80","8241.75"
"22 Jan 2020","8278.55","8294.05","8147.15","8169.15"
"21 Jan 2020","8321.25","8325.80","8229.30","8245.90"
"20 Jan 2020","8436.90","8459.45","8343.40","8352.70"
"17 Jan 2020","8401.95","8463.25","8369.70","8427.60"
"16 Jan 2020","8385.30","8414.35","8373.65","8395.90"
"15 Jan 2020","8287.60","8395.70","8246.40","8385.35"
"14 Jan 2020","8234.20","8297.70","8216.55","8289.30"
"13 Jan 2020","8244.25","8262.30","8192.05","8235.85"
"10 Jan 2020","8177.55","8246.70","8147.65","8225.50"
"09 Jan 2020","8035.45","8165.90","8022.35","8155.25"
"08 Jan 2020","7921.65","8002.90","7900.80","7942.75"
"07 Jan 2020","8029.90","8097.70","7961.20","8002.50"
"06 Jan 2020","8132.65","8134.50","7967.20","7978.75"
"03 Jan 2020","8261.50","8261.65","8136.80","8168.15"
"02 Jan 2020","8226.60","8275.05","8206.85","8267.45"
"01 Jan 2020","8262.50","8276.80","8200.25","8210.10"
"31 Dec 2019","8326.45","8327.60","8236.85","8248.30"
"30 Dec 2019","8232.05","8337.90","8218.80","8325.40"
"27 Dec 2019","8155.40","8226.25","8145.40","8205.90"
"26 Dec 2019","8166.35","8176.30","8120.45","8129.65"
"24 Dec 2019","8206.10","8228.45","8142.60","8152.60"
"23 Dec 2019","8137.85","8212.45","8120.75","8180.50"
"20 Dec 2019","8169.90","8219.60","8121.20","8133.55"
"19 Dec 2019","8082.20","8183.55","8058.40","8165.50"
"18 Dec 2019","8061.00","8111.95","8039.25","8082.35"
"17 Dec 2019","8028.1","8068.1","8013.85","8039.90"
"16 Dec 2019","8087.75","8109.05","7981.95","7990.80"
"13 Dec 2019","7989.55","8090.75","7986.65","8069.70"
"12 Dec 2019","7878.40","7967.25","7866.05","7941.70"
"11 Dec 2019","7823.3","7846.65","7773.6","7838.40"
"10 Dec 2019","7888.7","7902.8","7778.5","7801.35"
"09 Dec 2019","7853.75","7950.55","7826.3","7863.30"
"06 Dec 2019","7964.20","7971.80","7781.05","7806.60"
"05 Dec 2019","8015.3","8045.5","7928.15","7941.80"
"04 Dec 2019","7946.65","8043.9","7916.95","7996.55"
"03 Dec 2019","8021.65","8055.25","7931.75","7964.25"
"02 Dec 2019","8070.70","8087.35","7995.15","8012.75"
"29 Nov 2019","8172.80","8182.45","8066.95","8086.00"
"28 Nov 2019","8213.95","8223.15","8150.20","8179.75"
"27 Nov 2019","8160.60","8247.65","8157.10","8202.85"
"26 Nov 2019","8197.35","8227.00","8085.50","8099.90"
"25 Nov 2019","8045.00","8189.60","8024.10","8174.75"
"22 Nov 2019","8015.50","8047.15","7973.35","8034.95"
"21 Nov 2019","8082.40","8121.05","7998.75","8004.65"
"20 Nov 2019","8088.05","8132.60","8039.80","8083.80"
"19 Nov 2019","8150.90","8152.80","8052.05","8063.95"
"18 Nov 2019","8179.15","8188.85","8105.75","8119.00"
"15 Nov 2019","8259.75","8297.15","8130.20","8153.90"
"14 Nov 2019","8155.95","8205.05","8125.00","8190.90"
"13 Nov 2019","8146.55","8211.65","8135.10","8150.20"
"11 Nov 2019","8134.10","8209.30","8115.95","8159.00"
"08 Nov 2019","8220.20","8337.30","8157.40","8169.65"
"07 Nov 2019","8273.75","8276.25","8164.90","8239.90"
"06 Nov 2019","8273.30","8304.10","8195.60","8258.85"
"05 Nov 2019","8288.75","8381.20","8227.85","8256.15"
"04 Nov 2019","8377.10","8417.80","8266.65","8280.35"
"01 Nov 2019","8461.65","8499.1","8367.3","8392.90"
"31 Oct 2019","8457.45","8499.70","8427.75","8449.50"
"30 Oct 2019","8501.15","8501.15","8360.75","8428.90"
"29 Oct 2019","8133.25","8479.05","8128.50","8449.75"
"27 Oct 2019","8086.40","8135.15","8071.25","8102.00"
"25 Oct 2019","8032.45","8034.35","7927.75","7986.35"
"24 Oct 2019","8060.35","8103.10","7965.55","8012.40"
"23 Oct 2019","7915.60","8071.15","7879.40","8036.60"
"22 Oct 2019","7961.15","8027.80","7920.00","7936.65"
"18 Oct 2019","7900.15","8007.15","7848.95","7964.75"
"17 Oct 2019","7676.55","7954.20","7655.50","7914.00"
"16 Oct 2019","7709.80","7720.40","7642.80","7673.80"
"15 Oct 2019","7522.00","7701.95","7510.10","7688.25"
"14 Oct 2019","7401.50","7559.60","7397.80","7520.35"
"11 Oct 2019","7386.65","7457.85","7322.30","7397.05"
"10 Oct 2019","7440.80","7445.80","7332.95","7359.65"
"09 Oct 2019","7363.90","7473.30","7331.65","7460.75"
"07 Oct 2019","7385.85","7397.00","7296.50","7355.45"
"04 Oct 2019","7530.75","7578.60","7381.75","7404.90"
"03 Oct 2019","7458.40","7521.95","7431.75","7493.75"
"01 Oct 2019","7513.05","7593.70","7353.80","7464.10"
"30 Sep 2019","7568.25","7572.10","7395.50","7493.15"
"27 Sep 2019","7628.55","7648.85","7528.30","7554.25"
"26 Sep 2019","7501.45","7680.10","7491.05","7659.75"
"25 Sep 2019","7747.70","7747.70","7437.65","7470.45"
"24 Sep 2019","7854.10","7921.40","7700.65","7773.25"
"23 Sep 2019","7714","7939.25","7654.4","7802.65"
"20 Sep 2019","6955.55","7778.15","6936.2","7605.85"
"19 Sep 2019","7033.70","7051.75","6886.85","6920.60"
"18 Sep 2019","7068.15","7111.55","6924.20","7012.10"
"17 Sep 2019","7308.65","7324.70","7004.35","7020.75"
"16 Sep 2019","7286.75","7384.65","7263.40","7300.65"
"13 Sep 2019","7307.75","7372.75","7249.75","7360.60"
"12 Sep 2019","7420.55","7459.15","7270.65","7284.00"
